sequence_id,asset_id,lbw,split,sequence_index,start_timestamp,end_timestamp,start_timeline_index,end_timeline_index,row_count
DOGEUSD__lbw_252__train__00001384,DOGEUSD,252,train,17,2025-06-26T00:00:00,2025-08-29T00:00:00,1384,1446,63
DOGEUSD__lbw_252__validation__00001492,DOGEUSD,252,validation,0,2025-10-16T00:00:00,2025-12-17T00:00:00,1492,1554,63
DOGEUSD__lbw_252__validation__00001555,DOGEUSD,252,validation,1,2025-12-18T00:00:00,2026-02-18T00:00:00,1555,1617,63
GALUSD__lbw_252__train__00000313,GALUSD,252,train,0,2022-07-28T00:00:00,2022-09-28T00:00:00,313,375,63
GALUSD__lbw_252__train__00000376,GALUSD,252,train,1,2022-09-29T00:00:00,2022-11-30T00:00:00,376,438,63
GALUSD__lbw_252__train__00000439,GALUSD,252,train,2,2022-12-01T00:00:00,2023-02-01T00:00:00,439,501,63
GALUSD__lbw_252__train__00000502,GALUSD,252,train,3,2023-02-02T00:00:00,2023-04-05T00:00:00,502,564,63
GALUSD__lbw_252__train__00000565,GALUSD,252,train,4,2023-04-06T00:00:00,2023-06-07T00:00:00,565,627,63
GALUSD__lbw_252__train__00000628,GALUSD,252,train,5,2023-06-08T00:00:00,2023-08-09T00:00:00,628,690,63
GALUSD__lbw_252__train__00000691,GALUSD,252,train,6,2023-08-10T00:00:00,2023-10-11T00:00:00,691,753,63
GALUSD__lbw_252__train__00000754,GALUSD,252,train,7,2023-10-12T00:00:00,2023-12-13T00:00:00,754,816,63
GALUSD__lbw_252__train__00000817,GALUSD,252,train,8,2023-12-14T00:00:00,2024-02-14T00:00:00,817,879,63
GALUSD__lbw_252__train__00000880,GALUSD,252,train,9,2024-02-15T00:00:00,2024-04-17T00:00:00,880,942,63
GALUSD__lbw_252__train__00000943,GALUSD,252,train,10,2024-04-18T00:00:00,2024-06-19T00:00:00,943,1005,63
GALUSD__lbw_252__train__00001006,GALUSD,252,train,11,2024-06-20T00:00:00,2024-08-21T00:00:00,1006,1068,63
GALUSD__lbw_252__train__00001069,GALUSD,252,train,12,2024-08-22T00:00:00,2024-10-23T00:00:00,1069,1131,63
GALUSD__lbw_252__train__00001132,GALUSD,252,train,13,2024-10-24T00:00:00,2024-12-25T00:00:00,1132,1194,63
GALUSD__lbw_252__train__00001195,GALUSD,252,train,14,2024-12-26T00:00:00,2025-02-26T00:00:00,1195,1257,63
GALUSD__lbw_252__train__00001258,GALUSD,252,train,15,2025-02-27T00:00:00,2025-04-30T00:00:00,1258,1320,63
GALUSD__lbw_252__train__00001321,GALUSD,252,train,16,2025-05-01T00:00:00,2025-07-02T00:00:00,1321,1383,63
GALUSD__lbw_252__train__00001384,GALUSD,252,train,17,2025-07-03T00:00:00,2025-09-09T00:00:00,1384,1446,63
GALUSD__lbw_252__validation__00001483,GALUSD,252,validation,0,2025-10-16T00:00:00,2025-12-17T00:00:00,1483,1545,63
GALUSD__lbw_252__validation__00001546,GALUSD,252,validation,1,2025-12-18T00:00:00,2026-02-18T00:00:00,1546,1608,63
GRTUSD__lbw_252__train__00000313,GRTUSD,252,train,0,2021-11-11T00:00:00,2022-01-13T00:00:00,313,375,63
GRTUSD__lbw_252__train__00000376,GRTUSD,252,train,1,2022-01-14T00:00:00,2022-03-17T00:00:00,376,438,63
GRTUSD__lbw_252__train__00000439,GRTUSD,252,train,2,2022-03-18T00:00:00,2022-05-19T00:00:00,439,501,63
GRTUSD__lbw_252__train__00000502,GRTUSD,252,train,3,2022-05-20T00:00:00,2022-07-21T00:00:00,502,564,63
GRTUSD__lbw_252__train__00000565,GRTUSD,252,train,4,2022-07-22T00:00:00,2022-09-22T00:00:00,565,627,63
GRTUSD__lbw_252__train__00000628,GRTUSD,252,train,5,2022-09-23T00:00:00,2022-11-24T00:00:00,628,690,63
GRTUSD__lbw_252__train__00000691,GRTUSD,252,train,6,2022-11-25T00:00:00,2023-01-26T00:00:00,691,753,63
GRTUSD__lbw_252__train__00000754,GRTUSD,252,train,7,2023-01-27T00:00:00,2023-03-30T00:00:00,754,816,63
GRTUSD__lbw_252__train__00000817,GRTUSD,252,train,8,2023-03-31T00:00:00,2023-06-01T00:00:00,817,879,63
GRTUSD__lbw_252__train__00000880,GRTUSD,252,train,9,2023-06-02T00:00:00,2023-08-03T00:00:00,880,942,63
GRTUSD__lbw_252__train__00000943,GRTUSD,252,train,10,2023-08-04T00:00:00,2023-10-05T00:00:00,943,1005,63
GRTUSD__lbw_252__train__00001006,GRTUSD,252,train,11,2023-10-06T00:00:00,2023-12-07T00:00:00,1006,1068,63
GRTUSD__lbw_252__train__00001069,GRTUSD,252,train,12,2023-12-08T00:00:00,2024-02-08T00:00:00,1069,1131,63
GRTUSD__lbw_252__train__00001132,GRTUSD,252,train,13,2024-02-09T00:00:00,2024-04-11T00:00:00,1132,1194,63
GRTUSD__lbw_252__train__00001195,GRTUSD,252,train,14,2024-04-12T00:00:00,2024-06-13T00:00:00,1195,1257,63
GRTUSD__lbw_252__train__00001258,GRTUSD,252,train,15,2024-06-14T00:00:00,2024-08-15T00:00:00,1258,1320,63
GRTUSD__lbw_252__train__00001321,GRTUSD,252,train,16,2024-08-16T00:00:00,2024-10-17T00:00:00,1321,1383,63
GRTUSD__lbw_252__train__00001384,GRTUSD,252,train,17,2024-10-18T00:00:00,2024-12-19T00:00:00,1384,1446,63
GRTUSD__lbw_252__train__00001447,GRTUSD,252,train,18,2024-12-20T00:00:00,2025-02-20T00:00:00,1447,1509,63
GRTUSD__lbw_252__train__00001510,GRTUSD,252,train,19,2025-02-21T00:00:00,2025-04-24T00:00:00,1510,1572,63
GRTUSD__lbw_252__train__00001573,GRTUSD,252,train,20,2025-04-25T00:00:00,2025-06-26T00:00:00,1573,1635,63
GRTUSD__lbw_252__train__00001636,GRTUSD,252,train,21,2025-06-27T00:00:00,2025-09-02T00:00:00,1636,1698,63
GRTUSD__lbw_252__validation__00001716,GRTUSD,252,validation,0,2025-09-21T00:00:00,2025-11-22T00:00:00,1716,1778,63
GRTUSD__lbw_252__validation__00001779,GRTUSD,252,validation,1,2025-11-23T00:00:00,2026-01-24T00:00:00,1779,1841,63
IMXUSD__lbw_252__train__00000313,IMXUSD,252,train,0,2022-11-19T00:00:00,2023-01-20T00:00:00,313,375,63
IMXUSD__lbw_252__train__00000376,IMXUSD,252,train,1,2023-01-21T00:00:00,2023-03-24T00:00:00,376,438,63
IMXUSD__lbw_252__train__00000439,IMXUSD,252,train,2,2023-03-25T00:00:00,2023-05-26T00:00:00,439,501,63
IMXUSD__lbw_252__train__00000502,IMXUSD,252,train,3,2023-05-27T00:00:00,2023-07-28T00:00:00,502,564,63
IMXUSD__lbw_252__train__00000565,IMXUSD,252,train,4,2023-07-29T00:00:00,2023-09-29T00:00:00,565,627,63
IMXUSD__lbw_252__train__00000628,IMXUSD,252,train,5,2023-09-30T00:00:00,2023-12-01T00:00:00,628,690,63
IMXUSD__lbw_252__train__00000691,IMXUSD,252,train,6,2023-12-02T00:00:00,2024-02-02T00:00:00,691,753,63
IMXUSD__lbw_252__train__00000754,IMXUSD,252,train,7,2024-02-03T00:00:00,2024-04-05T00:00:00,754,816,63
IMXUSD__lbw_252__train__00000817,IMXUSD,252,train,8,2024-04-06T00:00:00,2024-06-07T00:00:00,817,879,63
IMXUSD__lbw_252__train__00000880,IMXUSD,252,train,9,2024-06-08T00:00:00,2024-08-09T00:00:00,880,942,63
IMXUSD__lbw_252__train__00000943,IMXUSD,252,train,10,2024-08-10T00:00:00,2024-10-11T00:00:00,943,1005,63
IMXUSD__lbw_252__train__00001006,IMXUSD,252,train,11,2024-10-12T00:00:00,2024-12-13T00:00:00,1006,1068,63
IMXUSD__lbw_252__train__00001069,IMXUSD,252,train,12,2024-12-14T00:00:00,2025-02-14T00:00:00,1069,1131,63
IMXUSD__lbw_252__train__00001132,IMXUSD,252,train,13,2025-02-15T00:00:00,2025-04-18T00:00:00,1132,1194,63
IMXUSD__lbw_252__train__00001195,IMXUSD,252,train,14,2025-04-19T00:00:00,2025-06-20T00:00:00,1195,1257,63
IMXUSD__lbw_252__train__00001258,IMXUSD,252,train,15,2025-06-21T00:00:00,2025-08-26T00:00:00,1258,1320,63
IMXUSD__lbw_252__validation__00001381,IMXUSD,252,validation,0,2025-10-28T00:00:00,2025-12-29T00:00:00,1381,1443,63
LNKUSD__lbw_252__train__00000313,LNKUSD,252,train,0,2018-07-31T00:00:00,2018-10-01T00:00:00,313,375,63
LNKUSD__lbw_252__train__00000376,LNKUSD,252,train,1,2018-10-02T00:00:00,2018-12-03T00:00:00,376,438,63
LNKUSD__lbw_252__train__00000439,LNKUSD,252,train,2,2018-12-04T00:00:00,2019-02-04T00:00:00,439,501,63
LNKUSD__lbw_252__train__00000502,LNKUSD,252,train,3,2019-02-05T00:00:00,2019-04-08T00:00:00,502,564,63
LNKUSD__lbw_252__train__00000565,LNKUSD,252,train,4,2019-04-09T00:00:00,2019-06-10T00:00:00,565,627,63
LNKUSD__lbw_252__train__00000628,LNKUSD,252,train,5,2019-06-11T00:00:00,2019-08-12T00:00:00,628,690,63
LNKUSD__lbw_252__train__00000691,LNKUSD,252,train,6,2019-08-13T00:00:00,2019-10-14T00:00:00,691,753,63
LNKUSD__lbw_252__train__00000754,LNKUSD,252,train,7,2019-10-15T00:00:00,2019-12-16T00:00:00,754,816,63
LNKUSD__lbw_252__train__00000817,LNKUSD,252,train,8,2019-12-17T00:00:00,2020-02-17T00:00:00,817,879,63
LNKUSD__lbw_252__train__00001376,LNKUSD,252,train,9,2021-06-28T00:00:00,2021-08-29T00:00:00,1376,1438,63
LNKUSD__lbw_252__train__00001439,LNKUSD,252,train,10,2021-08-30T00:00:00,2021-10-31T00:00:00,1439,1501,63
LNKUSD__lbw_252__train__00001502,LNKUSD,252,train,11,2021-11-01T00:00:00,2022-01-02T00:00:00,1502,1564,63
LNKUSD__lbw_252__train__00001565,LNKUSD,252,train,12,2022-01-03T00:00:00,2022-03-06T00:00:00,1565,1627,63
LNKUSD__lbw_252__train__00001628,LNKUSD,252,train,13,2022-03-07T00:00:00,2022-05-08T00:00:00,1628,1690,63
LNKUSD__lbw_252__train__00001691,LNKUSD,252,train,14,2022-05-09T00:00:00,2022-07-10T00:00:00,1691,1753,63
LNKUSD__lbw_252__train__00001754,LNKUSD,252,train,15,2022-07-11T00:00:00,2022-09-11T00:00:00,1754,1816,63
LNKUSD__lbw_252__train__00001817,LNKUSD,252,train,16,2022-09-12T00:00:00,2022-11-13T00:00:00,1817,1879,63
LNKUSD__lbw_252__train__00001880,LNKUSD,252,train,17,2022-11-14T00:00:00,2023-01-15T00:00:00,1880,1942,63
LNKUSD__lbw_252__train__00001943,LNKUSD,252,train,18,2023-01-16T00:00:00,2023-03-19T00:00:00,1943,2005,63
LNKUSD__lbw_252__train__00002006,LNKUSD,252,train,19,2023-03-20T00:00:00,2023-05-21T00:00:00,2006,2068,63
LNKUSD__lbw_252__train__00002069,LNKUSD,252,train,20,2023-05-22T00:00:00,2023-07-23T00:00:00,2069,2131,63
LNKUSD__lbw_252__train__00002132,LNKUSD,252,train,21,2023-07-24T00:00:00,2023-09-24T00:00:00,2132,2194,63
LNKUSD__lbw_252__train__00002195,LNKUSD,252,train,22,2023-09-25T00:00:00,2023-11-26T00:00:00,2195,2257,63
LNKUSD__lbw_252__train__00002258,LNKUSD,252,train,23,2023-11-27T00:00:00,2024-01-28T00:00:00,2258,2320,63
LNKUSD__lbw_252__train__00002321,LNKUSD,252,train,24,2024-01-29T00:00:00,2024-03-31T00:00:00,2321,2383,63
LNKUSD__lbw_252__train__00002384,LNKUSD,252,train,25,2024-04-01T00:00:00,2024-06-02T00:00:00,2384,2446,63
LNKUSD__lbw_252__train__00002447,LNKUSD,252,train,26,2024-06-03T00:00:00,2024-08-04T00:00:00,2447,2509,63
LNKUSD__lbw_252__train__00002510,LNKUSD,252,train,27,2024-08-05T00:00:00,2024-10-06T00:00:00,2510,2572,63
LNKUSD__lbw_252__train__00002573,LNKUSD,252,train,28,2024-10-07T00:00:00,2024-12-08T00:00:00,2573,2635,63
LNKUSD__lbw_252__train__00002636,LNKUSD,252,train,29,2024-12-09T00:00:00,2025-02-09T00:00:00,2636,2698,63
LNKUSD__lbw_252__train__00002699,LNKUSD,252,train,30,2025-02-10T00:00:00,2025-04-13T00:00:00,2699,2761,63
LNKUSD__lbw_252__train__00002762,LNKUSD,252,train,31,2025-04-14T00:00:00,2025-06-15T00:00:00,2762,2824,63
LNKUSD__lbw_252__validation__00002839,LNKUSD,252,validation,0,2025-06-30T00:00:00,2025-09-05T00:00:00,2839,2901,63
LNKUSD__lbw_252__validation__00002902,LNKUSD,252,validation,1,2025-09-07T00:00:00,2025-11-08T00:00:00,2902,2964,63
LNKUSD__lbw_252__validation__00002965,LNKUSD,252,validation,2,2025-11-09T00:00:00,2026-01-10T00:00:00,2965,3027,63
MANUSD__lbw_252__train__00000313,MANUSD,252,train,0,2021-11-11T00:00:00,2022-01-12T00:00:00,313,375,63
MANUSD__lbw_252__train__00000376,MANUSD,252,train,1,2022-01-13T00:00:00,2022-03-16T00:00:00,376,438,63
MANUSD__lbw_252__train__00000439,MANUSD,252,train,2,2022-03-17T00:00:00,2022-05-18T00:00:00,439,501,63
MANUSD__lbw_252__train__00000502,MANUSD,252,train,3,2022-05-19T00:00:00,2022-07-20T00:00:00,502,564,63
MANUSD__lbw_252__train__00000565,MANUSD,252,train,4,2022-07-21T00:00:00,2022-09-21T00:00:00,565,627,63
MANUSD__lbw_252__train__00000628,MANUSD,252,train,5,2022-09-22T00:00:00,2022-11-23T00:00:00,628,690,63
MANUSD__lbw_252__train__00000691,MANUSD,252,train,6,2022-11-24T00:00:00,2023-01-25T00:00:00,691,753,63
MANUSD__lbw_252__train__00000754,MANUSD,252,train,7,2023-01-26T00:00:00,2023-03-29T00:00:00,754,816,63
MANUSD__lbw_252__train__00000817,MANUSD,252,train,8,2023-03-30T00:00:00,2023-05-31T00:00:00,817,879,63
MANUSD__lbw_252__train__00000880,MANUSD,252,train,9,2023-06-01T00:00:00,2023-08-02T00:00:00,880,942,63
MANUSD__lbw_252__train__00000943,MANUSD,252,train,10,2023-08-03T00:00:00,2023-10-04T00:00:00,943,1005,63
MANUSD__lbw_252__train__00001006,MANUSD,252,train,11,2023-10-05T00:00:00,2023-12-06T00:00:00,1006,1068,63
MANUSD__lbw_252__train__00001069,MANUSD,252,train,12,2023-12-07T00:00:00,2024-02-07T00:00:00,1069,1131,63
MANUSD__lbw_252__train__00001132,MANUSD,252,train,13,2024-02-08T00:00:00,2024-04-10T00:00:00,1132,1194,63
MANUSD__lbw_252__train__00001195,MANUSD,252,train,14,2024-04-11T00:00:00,2024-06-12T00:00:00,1195,1257,63
MANUSD__lbw_252__train__00001258,MANUSD,252,train,15,2024-06-13T00:00:00,2024-08-14T00:00:00,1258,1320,63
MANUSD__lbw_252__train__00001321,MANUSD,252,train,16,2024-08-15T00:00:00,2024-10-16T00:00:00,1321,1383,63
MANUSD__lbw_252__train__00001384,MANUSD,252,train,17,2024-10-17T00:00:00,2024-12-18T00:00:00,1384,1446,63
MANUSD__lbw_252__train__00001447,MANUSD,252,train,18,2024-12-19T00:00:00,2025-02-19T00:00:00,1447,1509,63
MANUSD__lbw_252__train__00001510,MANUSD,252,train,19,2025-02-20T00:00:00,2025-04-23T00:00:00,1510,1572,63
MANUSD__lbw_252__train__00001573,MANUSD,252,train,20,2025-04-24T00:00:00,2025-06-25T00:00:00,1573,1635,63
MANUSD__lbw_252__train__00001636,MANUSD,252,train,21,2025-06-26T00:00:00,2025-09-01T00:00:00,1636,1698,63
MANUSD__lbw_252__validation__00001717,MANUSD,252,validation,0,2025-09-21T00:00:00,2025-11-22T00:00:00,1717,1779,63
MANUSD__lbw_252__validation__00001780,MANUSD,252,validation,1,2025-11-23T00:00:00,2026-01-24T00:00:00,1780,1842,63
NEOUSD__lbw_252__train__00000313,NEOUSD,252,train,0,2019-03-13T00:00:00,2019-05-14T00:00:00,313,375,63
NEOUSD__lbw_252__train__00000376,NEOUSD,252,train,1,2019-05-15T00:00:00,2019-07-17T00:00:00,376,438,63
NEOUSD__lbw_252__train__00000439,NEOUSD,252,train,2,2019-07-18T00:00:00,2019-09-18T00:00:00,439,501,63
NEOUSD__lbw_252__train__00000502,NEOUSD,252,train,3,2019-09-19T00:00:00,2019-11-20T00:00:00,502,564,63
NEOUSD__lbw_252__train__00000565,NEOUSD,252,train,4,2019-11-21T00:00:00,2020-01-22T00:00:00,565,627,63
NEOUSD__lbw_252__train__00000628,NEOUSD,252,train,5,2020-01-23T00:00:00,2020-03-25T00:00:00,628,690,63
NEOUSD__lbw_252__train__00000691,NEOUSD,252,train,6,2020-03-26T00:00:00,2020-05-27T00:00:00,691,753,63
NEOUSD__lbw_252__train__00000754,NEOUSD,252,train,7,2020-05-28T00:00:00,2020-07-29T00:00:00,754,816,63
NEOUSD__lbw_252__train__00000817,NEOUSD,252,train,8,2020-07-30T00:00:00,2020-09-30T00:00:00,817,879,63
NEOUSD__lbw_252__train__00000880,NEOUSD,252,train,9,2020-10-01T00:00:00,2020-12-02T00:00:00,880,942,63
NEOUSD__lbw_252__train__00000943,NEOUSD,252,train,10,2020-12-03T00:00:00,2021-02-03T00:00:00,943,1005,63
NEOUSD__lbw_252__train__00001006,NEOUSD,252,train,11,2021-02-04T00:00:00,2021-04-07T00:00:00,1006,1068,63
NEOUSD__lbw_252__train__00001069,NEOUSD,252,train,12,2021-04-08T00:00:00,2021-06-09T00:00:00,1069,1131,63
NEOUSD__lbw_252__train__00001132,NEOUSD,252,train,13,2021-06-10T00:00:00,2021-08-11T00:00:00,1132,1194,63
NEOUSD__lbw_252__train__00001195,NEOUSD,252,train,14,2021-08-12T00:00:00,2021-10-13T00:00:00,1195,1257,63
NEOUSD__lbw_252__train__00001258,NEOUSD,252,train,15,2021-10-14T00:00:00,2021-12-15T00:00:00,1258,1320,63
NEOUSD__lbw_252__train__00001321,NEOUSD,252,train,16,2021-12-16T00:00:00,2022-02-18T00:00:00,1321,1383,63
NEOUSD__lbw_252__train__00001384,NEOUSD,252,train,17,2022-02-19T00:00:00,2022-04-22T00:00:00,1384,1446,63
NEOUSD__lbw_252__train__00001447,NEOUSD,252,train,18,2022-04-23T00:00:00,2022-06-24T00:00:00,1447,1509,63
NEOUSD__lbw_252__train__00001510,NEOUSD,252,train,19,2022-06-25T00:00:00,2022-08-26T00:00:00,1510,1572,63
NEOUSD__lbw_252__train__00001573,NEOUSD,252,train,20,2022-08-27T00:00:00,2022-10-28T00:00:00,1573,1635,63
NEOUSD__lbw_252__train__00001636,NEOUSD,252,train,21,2022-10-29T00:00:00,2022-12-30T00:00:00,1636,1698,63
NEOUSD__lbw_252__train__00001699,NEOUSD,252,train,22,2022-12-31T00:00:00,2023-03-03T00:00:00,1699,1761,63
NEOUSD__lbw_252__train__00001762,NEOUSD,252,train,23,2023-03-04T00:00:00,2023-05-05T00:00:00,1762,1824,63
NEOUSD__lbw_252__train__00001825,NEOUSD,252,train,24,2023-05-06T00:00:00,2023-07-07T00:00:00,1825,1887,63
NEOUSD__lbw_252__train__00001888,NEOUSD,252,train,25,2023-07-08T00:00:00,2023-09-09T00:00:00,1888,1950,63
NEOUSD__lbw_252__train__00001951,NEOUSD,252,train,26,2023-09-10T00:00:00,2023-11-11T00:00:00,1951,2013,63
NEOUSD__lbw_252__train__00002014,NEOUSD,252,train,27,2023-11-12T00:00:00,2024-01-13T00:00:00,2014,2076,63
NEOUSD__lbw_252__train__00002077,NEOUSD,252,train,28,2024-01-14T00:00:00,2024-03-16T00:00:00,2077,2139,63
NEOUSD__lbw_252__train__00002140,NEOUSD,252,train,29,2024-03-17T00:00:00,2024-05-18T00:00:00,2140,2202,63
NEOUSD__lbw_252__train__00002203,NEOUSD,252,train,30,2024-05-19T00:00:00,2024-07-20T00:00:00,2203,2265,63
NEOUSD__lbw_252__train__00002266,NEOUSD,252,train,31,2024-07-21T00:00:00,2024-09-21T00:00:00,2266,2328,63
NEOUSD__lbw_252__train__00002329,NEOUSD,252,train,32,2024-09-22T00:00:00,2024-11-23T00:00:00,2329,2391,63
NEOUSD__lbw_252__train__00002392,NEOUSD,252,train,33,2024-11-24T00:00:00,2025-01-25T00:00:00,2392,2454,63
NEOUSD__lbw_252__train__00002455,NEOUSD,252,train,34,2025-01-26T00:00:00,2025-03-29T00:00:00,2455,2517,63
NEOUSD__lbw_252__train__00002518,NEOUSD,252,train,35,2025-03-30T00:00:00,2025-05-31T00:00:00,2518,2580,63
NEOUSD__lbw_252__validation__00002591,NEOUSD,252,validation,0,2025-06-11T00:00:00,2025-08-14T00:00:00,2591,2653,63
NEOUSD__lbw_252__validation__00002654,NEOUSD,252,validation,1,2025-08-15T00:00:00,2025-10-18T00:00:00,2654,2716,63
NEOUSD__lbw_252__validation__00002717,NEOUSD,252,validation,2,2025-10-19T00:00:00,2025-12-20T00:00:00,2717,2779,63
NEOUSD__lbw_252__validation__00002780,NEOUSD,252,validation,3,2025-12-21T00:00:00,2026-02-21T00:00:00,2780,2842,63
NERUSD__lbw_252__train__00000313,NERUSD,252,train,0,2021-08-22T00:00:00,2021-10-23T00:00:00,313,375,63
NERUSD__lbw_252__train__00000376,NERUSD,252,train,1,2021-10-24T00:00:00,2021-12-25T00:00:00,376,438,63
NERUSD__lbw_252__train__00000439,NERUSD,252,train,2,2021-12-26T00:00:00,2022-02-26T00:00:00,439,501,63
NERUSD__lbw_252__train__00000502,NERUSD,252,train,3,2022-02-27T00:00:00,2022-04-30T00:00:00,502,564,63
NERUSD__lbw_252__train__00000565,NERUSD,252,train,4,2022-05-01T00:00:00,2022-07-02T00:00:00,565,627,63
NERUSD__lbw_252__train__00000628,NERUSD,252,train,5,2022-07-03T00:00:00,2022-09-03T00:00:00,628,690,63
NERUSD__lbw_252__train__00000691,NERUSD,252,train,6,2022-09-04T00:00:00,2022-11-05T00:00:00,691,753,63
NERUSD__lbw_252__train__00000754,NERUSD,252,train,7,2022-11-06T00:00:00,2023-01-07T00:00:00,754,816,63
NERUSD__lbw_252__train__00000817,NERUSD,252,train,8,2023-01-08T00:00:00,2023-03-11T00:00:00,817,879,63
NERUSD__lbw_252__train__00000880,NERUSD,252,train,9,2023-03-12T00:00:00,2023-05-13T00:00:00,880,942,63
NERUSD__lbw_252__train__00000943,NERUSD,252,train,10,2023-05-14T00:00:00,2023-07-15T00:00:00,943,1005,63
NERUSD__lbw_252__train__00001006,NERUSD,252,train,11,2023-07-16T00:00:00,2023-09-16T00:00:00,1006,1068,63
NERUSD__lbw_252__train__00001069,NERUSD,252,train,12,2023-09-17T00:00:00,2023-11-18T00:00:00,1069,1131,63
NERUSD__lbw_252__train__00001132,NERUSD,252,train,13,2023-11-19T00:00:00,2024-01-20T00:00:00,1132,1194,63
NERUSD__lbw_252__train__00001195,NERUSD,252,train,14,2024-01-21T00:00:00,2024-03-23T00:00:00,1195,1257,63
NERUSD__lbw_252__train__00001258,NERUSD,252,train,15,2024-03-24T00:00:00,2024-05-25T00:00:00,1258,1320,63
NERUSD__lbw_252__train__00001321,NERUSD,252,train,16,2024-05-26T00:00:00,2024-07-27T00:00:00,1321,1383,63
NERUSD__lbw_252__train__00001384,NERUSD,252,train,17,2024-07-28T00:00:00,2024-09-28T00:00:00,1384,1446,63
NERUSD__lbw_252__train__00001447,NERUSD,252,train,18,2024-09-29T00:00:00,2024-11-30T00:00:00,1447,1509,63
NERUSD__lbw_252__train__00001510,NERUSD,252,train,19,2024-12-01T00:00:00,2025-02-01T00:00:00,1510,1572,63
NERUSD__lbw_252__train__00001573,NERUSD,252,train,20,2025-02-02T00:00:00,2025-04-05T00:00:00,1573,1635,63
NERUSD__lbw_252__train__00001636,NERUSD,252,train,21,2025-04-06T00:00:00,2025-06-07T00:00:00,1636,1698,63
NERUSD__lbw_252__train__00001699,NERUSD,252,train,22,2025-06-08T00:00:00,2025-08-13T00:00:00,1699,1761,63
NERUSD__lbw_252__validation__00001789,NERUSD,252,validation,0,2025-09-12T00:00:00,2025-11-13T00:00:00,1789,1851,63
NERUSD__lbw_252__validation__00001852,NERUSD,252,validation,1,2025-11-14T00:00:00,2026-01-15T00:00:00,1852,1914,63
SANUSD__lbw_252__train__00000313,SANUSD,252,train,0,2021-06-21T00:00:00,2021-08-22T00:00:00,313,375,63
SANUSD__lbw_252__train__00000376,SANUSD,252,train,1,2021-08-23T00:00:00,2021-10-24T00:00:00,376,438,63
SANUSD__lbw_252__train__00000439,SANUSD,252,train,2,2021-10-25T00:00:00,2021-12-26T00:00:00,439,501,63
SANUSD__lbw_252__train__00000502,SANUSD,252,train,3,2021-12-27T00:00:00,2022-02-27T00:00:00,502,564,63
SANUSD__lbw_252__train__00000565,SANUSD,252,train,4,2022-02-28T00:00:00,2022-05-01T00:00:00,565,627,63
SANUSD__lbw_252__train__00000628,SANUSD,252,train,5,2022-05-02T00:00:00,2022-07-03T00:00:00,628,690,63
SANUSD__lbw_252__train__00000691,SANUSD,252,train,6,2022-07-04T00:00:00,2022-09-04T00:00:00,691,753,63
SANUSD__lbw_252__train__00000754,SANUSD,252,train,7,2022-09-05T00:00:00,2022-11-06T00:00:00,754,816,63
SANUSD__lbw_252__train__00000817,SANUSD,252,train,8,2022-11-07T00:00:00,2023-01-08T00:00:00,817,879,63
SANUSD__lbw_252__train__00000880,SANUSD,252,train,9,2023-01-09T00:00:00,2023-03-12T00:00:00,880,942,63
SANUSD__lbw_252__train__00000943,SANUSD,252,train,10,2023-03-13T00:00:00,2023-05-14T00:00:00,943,1005,63
SANUSD__lbw_252__train__00001006,SANUSD,252,train,11,2023-05-15T00:00:00,2023-07-16T00:00:00,1006,1068,63
SANUSD__lbw_252__train__00001069,SANUSD,252,train,12,2023-07-17T00:00:00,2023-09-17T00:00:00,1069,1131,63
SANUSD__lbw_252__train__00001132,SANUSD,252,train,13,2023-09-18T00:00:00,2023-11-19T00:00:00,1132,1194,63
SANUSD__lbw_252__train__00001195,SANUSD,252,train,14,2023-11-20T00:00:00,2024-01-21T00:00:00,1195,1257,63
SANUSD__lbw_252__train__00001258,SANUSD,252,train,15,2024-01-22T00:00:00,2024-03-24T00:00:00,1258,1320,63
SANUSD__lbw_252__train__00001321,SANUSD,252,train,16,2024-03-25T00:00:00,2024-05-26T00:00:00,1321,1383,63
SANUSD__lbw_252__train__00001384,SANUSD,252,train,17,2024-05-27T00:00:00,2024-07-28T00:00:00,1384,1446,63
SANUSD__lbw_252__train__00001447,SANUSD,252,train,18,2024-07-29T00:00:00,2024-09-29T00:00:00,1447,1509,63
SANUSD__lbw_252__train__00001510,SANUSD,252,train,19,2024-09-30T00:00:00,2024-12-01T00:00:00,1510,1572,63
SANUSD__lbw_252__train__00001573,SANUSD,252,train,20,2024-12-02T00:00:00,2025-02-02T00:00:00,1573,1635,63
SANUSD__lbw_252__train__00001636,SANUSD,252,train,21,2025-02-03T00:00:00,2025-04-06T00:00:00,1636,1698,63
SANUSD__lbw_252__train__00001699,SANUSD,252,train,22,2025-04-07T00:00:00,2025-06-08T00:00:00,1699,1761,63
SANUSD__lbw_252__train__00001762,SANUSD,252,train,23,2025-06-09T00:00:00,2025-08-14T00:00:00,1762,1824,63
SANUSD__lbw_252__validation__00001845,SANUSD,252,validation,0,2025-09-05T00:00:00,2025-11-07T00:00:00,1845,1907,63
